Crop,Season,State,Area,Annual_Rainfall,Avg_Temperature,humidity_pct,soil_N_kg_sq_foot,soil_P_kg_sq_foot,soil_K_kg_sq_foot
Onion,1,25,517959368.448,1350.3,26.604,52.6,0.0003084381047407494,0.00029264458732932547,0.00029914780038108827
Onion,2,25,798897429.888,1350.3,26.604,52.6,0.0003084381047407494,0.00029264458732932547,0.00029914780038108827
Potato,1,25,861112.832,1350.3,26.604,52.6,0.0003084381047407494,0.00029264458732932547,0.00029914780038108827
Potato,2,25,208712222.65600002,1350.3,26.604,52.6,0.0003084381047407494,0.00029264458732932547,0.00029914780038108827
Sweet potato,1,25,645834.6240000001,1350.3,26.604,52.6,0.0003084381047407494,0.00029264458732932547,0.00029914780038108827
Sweet potato,2,25,8934045.632000001,1350.3,26.604,52.6,0.0003084381047407494,0.00029264458732932547,0.00029914780038108827
Turmeric,1,25,5716066978.816,1350.3,26.604,52.6,0.0003084381047407494,0.00029264458732932547,0.00029914780038108827
Urad,1,25,2882898122.432,1350.3,26.604,52.6,0.0003084381047407494,0.00029264458732932547,0.00029914780038108827
Urad,2,25,569303221.056,1350.3,26.604,52.6,0.0003084381047407494,0.00029264458732932547,0.00029914780038108827
Arhar/Tur,1,26,595567162.432,2169.1,24.155,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Cowpea(Lobia),1,26,446164086.08000004,2169.1,24.155,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Gram,2,26,27663249.728,2169.1,24.155,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Groundnut,1,26,135302353.72800002,2169.1,24.155,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Groundnut,2,26,106993269.376,2169.1,24.155,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Masoor,2,26,270712346.56,2169.1,24.155,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Moong(Green Gram),1,26,224104614.52800003,2169.1,24.155,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Moong(Green Gram),2,26,211080282.944,2169.1,24.155,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Peas & beans (Pulses),2,26,365219479.87200004,2169.1,24.155,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Urad,1,26,271896376.704,2169.1,24.155,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Urad,2,26,251229668.736,2169.1,24.155,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Arhar/Tur,1,27,26971668484.800003,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Banana,3,27,7585435297.984,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Coriander,2,27,714185455.0400001,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Dry chillies,1,27,1481436988.352,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Garlic,2,27,3693420575.552,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Ginger,1,27,97305750.016,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Gram,2,27,61610793264.832,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Groundnut,1,27,10874993955.328001,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Masoor,2,27,51201876629.824005,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Moong(Green Gram),1,27,5437389338.56,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Moong(Green Gram),3,27,4462932530.048,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Onion,2,27,1585416362.816,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Onion,3,27,1372290936.8960001,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Peas & beans (Pulses),2,27,35867502234.880005,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Potato,2,27,61504876386.496,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Sweet potato,1,27,1689180459.072,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Turmeric,2,27,152847527.68,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Urad,1,27,56132285788.54401,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Urad,3,27,4899086179.456,792.8,25.935,71.0,0.00048774097888220914,0.00042828303098037794,0.0
Arhar/Tur,1,28,344337493.69600004,1373.0,19.105,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Garlic,4,28,471889831.93600005,1373.0,19.105,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Gram,2,28,85573087.68,1373.0,19.105,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Groundnut,1,28,76316124.736,1373.0,19.105,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Masoor,2,28,966706793.024,1373.0,19.105,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Moong(Green Gram),1,28,107639.104,1373.0,19.105,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Onion,4,28,360052802.88,1373.0,19.105,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Peas & beans (Pulses),2,28,597612305.408,1373.0,19.105,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Potato,1,28,750244554.88,1373.0,19.105,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Potato,2,28,533351760.32000005,1373.0,19.105,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Turmeric,4,28,140791948.032,1373.0,19.105,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Urad,1,28,1344520048.0640001,1373.0,19.105,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Urad,3,28,5274316.096,1373.0,19.105,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Arhar/Tur,2,29,388038969.92,2012.6,25.387,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Coconut ,4,29,3316898989.76,2012.6,25.387,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Gram,2,29,3864997307.328,2012.6,25.387,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Groundnut,0,29,421622370.36800003,2012.6,25.387,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Groundnut,2,29,1049265985.792,2012.6,25.387,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Groundnut,3,29,5742223281.088,2012.6,25.387,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Masoor,2,29,18320175500.8,2012.6,25.387,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Moong(Green Gram),1,29,279215835.776,2012.6,25.387,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Moong(Green Gram),2,29,103871735.36,2012.6,25.387,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Moong(Green Gram),3,29,6567922847.872001,2012.6,25.387,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Peas & beans (Pulses),2,29,1840628678.4,2012.6,25.387,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Potato,2,29,46935170186.368004,2012.6,25.387,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Potato,3,29,175989935.04000002,2012.6,25.387,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Urad,1,29,7177913650.240001,2012.6,25.387,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Urad,2,29,881133705.3440001,2012.6,25.387,89.9,0.0001179868653676963,0.00018580608719322253,0.000412489513568954
Arhar/Tur,1,1,88156426.176,2433.3,20.843,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Dry chillies,4,1,392344534.08000004,2433.3,20.843,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Ginger,4,1,850348921.6,2433.3,20.843,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Groundnut,1,1,99350892.992,2433.3,20.843,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Masoor,2,1,48868153.216000006,2433.3,20.843,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Moong(Green Gram),1,1,141868339.072,2433.3,20.843,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Peas & beans (Pulses),1,1,72548756.096,2433.3,20.843,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Peas & beans (Pulses),2,1,398695241.216,2433.3,20.843,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Potato,4,1,667362444.8000001,2433.3,20.843,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Turmeric,4,1,89878651.84,2433.3,20.843,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Urad,1,1,123569691.392,2433.3,20.843,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Urad,2,1,156507257.21600002,2433.3,20.843,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Arhar/Tur,1,3,1803385548.4160001,1194.7,26.517,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Coriander,4,3,239927562.816,1194.7,26.517,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Garlic,4,3,177604521.60000002,1194.7,26.517,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Ginger,4,3,41010498.624000005,1194.7,26.517,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Gram,2,3,5683559969.408,1194.7,26.517,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Groundnut,1,3,90524486.464,1194.7,26.517,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Masoor,2,3,15397343270.784,1194.7,26.517,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Moong(Green Gram),1,3,794699504.832,1194.7,26.517,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Moong(Green Gram),3,3,17037655576.640001,1194.7,26.517,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Onion,2,3,1395540983.3600001,1194.7,26.517,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Peas & beans (Pulses),2,3,1870552349.312,1194.7,26.517,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Potato,2,3,8921990052.352001,1194.7,26.517,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Potato,5,3,7984776373.824,1194.7,26.517,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Turmeric,4,3,305049220.736,1194.7,26.517,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Urad,1,3,764452916.608,1194.7,26.517,86.5,0.0009438949229415704,0.0005481279572200064,0.00010776753057206907
Arhar/Tur,1,4,3850681306.4960003,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Coconut ,4,4,5920150.720000001,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Coriander,4,4,154031557.824,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Dry chillies,4,4,528830917.952,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Garlic,4,4,117434262.464,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Ginger,4,4,125076638.848,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Gram,2,4,45201319499.136,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Groundnut,1,4,2379039476.6080003,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Masoor,2,4,1544298225.088,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Moong(Green Gram),1,4,382549375.616,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Moong(Green Gram),2,4,293639475.712,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Moong(Green Gram),3,4,16468782.912,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Onion,4,4,473073862.08000004,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Peas & beans (Pulses),2,4,1254533757.1200001,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Potato,1,4,187399680.064,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Potato,2,4,961970672.4480001,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Sweet potato,4,4,179326747.264,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Turmeric,4,4,110868277.12,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Urad,1,4,7994033336.768001,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Urad,2,4,193319830.784,1420.3,26.322,70.0,0.0014511455409790678,0.0003742601201069727,0.00027963816122579993
Arhar/Tur,1,7,22894622142.592003,1067.8,26.397,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Banana,4,7,3253499557.504,1067.8,26.397,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Dry chillies,4,7,152201693.05600002,1067.8,26.397,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Garlic,4,7,1217721183.552,1067.8,26.397,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Gram,2,7,43598788518.784004,1067.8,26.397,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Groundnut,1,7,175373701169.6,1067.8,26.397,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Groundnut,3,7,6396238476.992001,1067.8,26.397,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Moong(Green Gram),1,7,9850269685.248001,1067.8,26.397,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Moong(Green Gram),3,7,4673044061.056001,1067.8,26.397,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Onion,2,7,4457120018.432,1067.8,26.397,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Onion,3,7,772418210.304,1067.8,26.397,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Potato,4,7,12739410875.712,1067.8,26.397,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Urad,1,7,9307445683.776001,1067.8,26.397,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Urad,3,7,1448391783.424,1067.8,26.397,50.6,0.0007215591046685612,0.0003883347222338351,0.000420850787492649
Arhar/Tur,1,8,135948188.352,351.8,25.215,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Coriander,4,8,232887965.4144,351.8,25.215,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Garlic,4,8,333250665.984,351.8,25.215,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Ginger,4,8,7965293.696,351.8,25.215,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Gram,2,8,4732891402.88,351.8,25.215,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Groundnut,1,8,293316558.40000004,351.8,25.215,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Masoor,2,8,94614772.41600001,351.8,25.215,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Moong(Green Gram),1,8,2567407908.6080003,351.8,25.215,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Onion,4,8,2556321080.8960004,351.8,25.215,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Peas & beans (Pulses),1,8,1479391845.3760002,351.8,25.215,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Peas & beans (Pulses),2,8,319472860.672,351.8,25.215,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Potato,4,8,4111813772.8,351.8,25.215,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Turmeric,4,8,188691349.312,351.8,25.215,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Urad,1,8,28524362.560000002,351.8,25.215,65.2,0.0006401019703806516,0.0003075090743047833,0.00034838641348729227
Arhar/Tur,1,9,8288211.008,1217.7,20.203,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Coriander,2,9,13993083.520000001,1217.7,20.203,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Dry chillies,1,9,62753597.63200001,1217.7,20.203,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Garlic,2,9,424420987.072,1217.7,20.203,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Ginger,1,9,243694931.456,1217.7,20.203,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Gram,2,9,42409806.976,1217.7,20.203,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Groundnut,1,9,4736120.576,1217.7,20.203,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Masoor,2,9,52743160.96,1217.7,20.203,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Moong(Green Gram),1,9,12593775.168000001,1217.7,20.203,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
Onion,2,9,102472427.008,1217.7,20.203,73.80211471896351,0.0006511429046292664,0.00027536277038836966,0.0003453860896396186
